loan_id,segment,observation_month,outstanding_balance,dpd,collateral_type,collateral_value,cash_received_collateral,cash_received_other,recovery_cost_incurred,default_flag,write_off_flag,market_price,credit_spread_bps,pre_default_pd
L00164,sme,2017-03,751328.03,440,none,0.0,0.0,3524.77,1465.25,True,False,0.8306,93.5,0.0245
L00164,sme,2017-04,0.0,465,none,0.0,0.0,3472.86,1443.67,True,True,0.8306,93.5,0.0245
L00165,sme,2017-03,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-04,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-05,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-06,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-07,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-08,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-09,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-10,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-11,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2017-12,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-01,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-02,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-03,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-04,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-05,1656964.84,0,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-06,1656964.84,30,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-07,1656964.84,60,commercial_real_estate,1319680.2,0.0,0.0,0.0,False,False,0.8296,82.7,0.0331
L00165,sme,2018-08,1651287.24,90,commercial_real_estate,1319680.2,3974.32,1703.28,2425.57,True,False,0.8296,82.7,0.0331
L00165,sme,2018-09,1645518.07,115,commercial_real_estate,1319680.2,4038.42,1730.75,2464.68,True,False,0.8296,82.7,0.0331
L00165,sme,2018-10,1642568.83,140,commercial_real_estate,1319680.2,2064.47,884.77,1259.96,True,False,0.8296,82.7,0.0331
L00165,sme,2018-11,1637473.82,165,commercial_real_estate,1319680.2,3566.51,1528.5,2176.67,True,False,0.8296,82.7,0.0331
L00165,sme,2018-12,1631918.28,190,commercial_real_estate,1319680.2,3888.88,1666.66,2373.42,True,False,0.8296,82.7,0.0331
L00165,sme,2019-01,1625544.31,215,commercial_real_estate,1319680.2,4461.78,1912.19,2723.07,True,False,0.8296,82.7,0.0331
L00165,sme,2019-02,1620141.09,240,commercial_real_estate,1319680.2,3782.25,1620.96,2308.34,True,False,0.8296,82.7,0.0331
L00165,sme,2019-03,1615865.02,265,commercial_real_estate,1319680.2,2993.25,1282.82,1826.81,True,False,0.8296,82.7,0.0331
L00165,sme,2019-04,1612962.89,290,commercial_real_estate,1319680.2,2031.49,870.64,1239.84,True,False,0.8296,82.7,0.0331
L00165,sme,2019-05,1608663.98,315,commercial_real_estate,1319680.2,3009.24,1289.67,1836.57,True,False,0.8296,82.7,0.0331
L00165,sme,2019-06,1602746.81,340,commercial_real_estate,1319680.2,4142.02,1775.15,2527.91,True,False,0.8296,82.7,0.0331
L00165,sme,2019-07,1597826.35,365,commercial_real_estate,1319680.2,3444.32,1476.14,2102.1,True,False,0.8296,82.7,0.0331
L00165,sme,2019-08,1594841.85,390,commercial_real_estate,1319680.2,2089.15,895.35,1275.03,True,False,0.8296,82.7,0.0331
L00165,sme,2019-09,1591027.15,415,commercial_real_estate,1319680.2,2670.29,1144.41,1629.7,True,False,0.8296,82.7,0.0331
L00165,sme,2019-10,1585873.96,440,commercial_real_estate,1319680.2,3607.24,1545.96,2201.53,True,False,0.8296,82.7,0.0331
L00165,sme,2019-11,1579694.4,465,commercial_real_estate,1319680.2,4325.69,1853.87,2640.01,True,False,0.8296,82.7,0.0331
L00165,sme,2019-12,1576878.18,490,commercial_real_estate,1319680.2,1971.36,844.87,1203.14,True,False,0.8296,82.7,0.0331
L00165,sme,2020-01,1573934.83,515,commercial_real_estate,1319680.2,2060.34,883.0,1257.45,True,False,0.8296,82.7,0.0331
L00165,sme,2020-02,1568151.23,540,commercial_real_estate,1319680.2,4048.52,1735.08,2470.85,True,False,0.8296,82.7,0.0331
L00165,sme,2020-03,1565166.27,540,commercial_real_estate,1319680.2,2089.47,895.49,1275.23,True,False,0.8296,82.7,0.0331
L00165,sme,2020-04,1561242.16,540,commercial_real_estate,1319680.2,2746.88,1177.23,1676.45,True,False,0.8296,82.7,0.0331
L00165,sme,2020-05,1556867.52,540,commercial_real_estate,1319680.2,3062.25,1312.39,1868.92,True,False,0.8296,82.7,0.0331
L00165,sme,2020-06,1553466.56,540,commercial_real_estate,1319680.2,2380.68,1020.29,1452.95,True,False,0.8296,82.7,0.0331
L00165,sme,2020-07,1547072.48,540,commercial_real_estate,1319680.2,4475.85,1918.22,2731.65,True,False,0.8296,82.7,0.0331
L00165,sme,2020-08,1540676.88,540,commercial_real_estate,1319680.2,4476.92,1918.68,2732.31,True,False,0.8296,82.7,0.0331
L00165,sme,2020-09,1535076.98,540,commercial_real_estate,1319680.2,3919.93,1679.97,2392.37,True,False,0.8296,82.7,0.0331
L00165,sme,2020-10,1529962.35,540,commercial_real_estate,1319680.2,3580.24,1534.39,2185.05,True,False,0.8296,82.7,0.0331
L00165,sme,2020-11,0.0,540,commercial_real_estate,1319680.2,2667.32,1143.14,1627.89,True,True,0.8296,82.7,0.0331
L00166,sme,2018-09,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2018-10,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2018-11,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2018-12,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2019-01,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2019-02,1234622.27,0,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2019-03,1234622.27,30,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2019-04,1234622.27,60,residential_real_estate,1012876.76,0.0,0.0,0.0,False,False,0.5106,45.0,0.0133
L00166,sme,2019-05,1197799.91,90,residential_real_estate,1012876.76,32091.98,4730.38,2804.05,True,False,0.5106,45.0,0.0133
L00166,sme,2019-06,1164012.27,115,residential_real_estate,1012876.76,29447.11,4340.52,2572.95,True,False,0.5106,45.0,0.0133
L00166,sme,2019-07,1129859.54,140,residential_real_estate,1012876.76,29765.31,4387.42,2600.75,True,False,0.5106,45.0,0.0133
L00166,sme,2019-08,1107524.27,165,residential_real_estate,1012876.76,19465.98,2869.3,1700.85,True,False,0.5106,45.0,0.0133
L00166,sme,2019-09,1083019.04,190,residential_real_estate,1012876.76,21357.17,3148.06,1866.09,True,False,0.5106,45.0,0.0133
L00166,sme,2019-10,1059591.19,215,residential_real_estate,1012876.76,20418.2,3009.66,1784.05,True,False,0.5106,45.0,0.0133
L00166,sme,2019-11,1024726.94,240,residential_real_estate,1012876.76,30385.42,4478.83,2654.94,True,False,0.5106,45.0,0.0133
L00166,sme,2019-12,989194.25,265,residential_real_estate,1012876.76,30967.98,4564.7,2705.84,True,False,0.5106,45.0,0.0133
L00166,sme,2020-01,951890.34,290,residential_real_estate,1012876.76,32511.67,4792.24,2840.72,True,False,0.5106,45.0,0.0133
L00166,sme,2020-02,917080.68,315,residential_real_estate,1012876.76,30337.84,4471.82,2650.78,True,False,0.5106,45.0,0.0133
L00166,sme,2020-03,894896.69,340,residential_real_estate,1012876.76,19334.13,2849.86,1689.33,True,False,0.5106,45.0,0.0133
L00166,sme,2020-04,870977.09,365,residential_real_estate,1012876.76,20846.77,3072.83,1821.49,True,False,0.5106,45.0,0.0133
L00166,sme,2020-05,833368.76,390,residential_real_estate,1012876.76,32776.98,4831.35,2863.9,True,False,0.5106,45.0,0.0133
L00166,sme,2020-06,805723.61,415,residential_real_estate,1012876.76,24093.72,3551.43,2105.2,True,False,0.5106,45.0,0.0133
L00166,sme,2020-07,770902.62,440,residential_real_estate,1012876.76,30347.72,4473.27,2651.64,True,False,0.5106,45.0,0.0133
L00166,sme,2020-08,740254.26,465,residential_real_estate,1012876.76,26711.12,3937.24,2333.89,True,False,0.5106,45.0,0.0133
L00166,sme,2020-09,696438.63,490,residential_real_estate,1012876.76,38186.86,5628.77,3336.59,True,False,0.5106,45.0,0.0133
L00166,sme,2020-10,671407.17,515,residential_real_estate,1012876.76,21815.8,3215.66,1906.16,True,False,0.5106,45.0,0.0133
L00166,sme,2020-11,634435.13,540,residential_real_estate,1012876.76,32222.43,4749.61,2815.44,True,False,0.5106,45.0,0.0133
L00166,sme,2020-12,593534.0,540,residential_real_estate,1012876.76,35646.78,5254.36,3114.65,True,False,0.5106,45.0,0.0133
L00166,sme,2021-01,551404.45,540,residential_real_estate,1012876.76,36717.39,5412.17,3208.19,True,False,0.5106,45.0,0.0133
L00166,sme,2021-02,526937.73,540,residential_real_estate,1012876.76,21323.61,3143.11,1863.16,True,False,0.5106,45.0,0.0133
L00166,sme,2021-03,496901.12,540,residential_real_estate,1012876.76,26177.96,3858.65,2287.31,True,False,0.5106,45.0,0.0133
L00166,sme,2021-04,0.0,540,residential_real_estate,1012876.76,40106.39,5911.71,3504.31,True,False,0.5106,45.0,0.0133
L00167,sme,2021-01,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-02,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-03,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-04,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-05,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-06,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-07,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-08,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-09,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-10,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-11,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2021-12,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-01,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-02,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-03,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-04,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-05,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-06,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-07,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-08,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-09,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-10,1814533.19,0,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-11,1814533.19,30,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2022-12,1814533.19,60,residential_real_estate,1764968.3,0.0,0.0,0.0,False,False,0.347,77.0,0.0234
L00167,sme,2023-01,1738899.35,90,residential_real_estate,1764968.3,63138.58,12495.26,7131.64,True,False,0.347,77.0,0.0234
L00167,sme,2023-02,1676806.73,115,residential_real_estate,1764968.3,51834.47,10258.15,5854.82,True,False,0.347,77.0,0.0234
L00167,sme,2023-03,1627912.92,140,residential_real_estate,1764968.3,40816.2,8077.61,4610.28,True,False,0.347,77.0,0.0234
L00167,sme,2023-04,1567430.65,165,residential_real_estate,1764968.3,50490.16,9992.11,5702.97,True,False,0.347,77.0,0.0234
L00167,sme,2023-05,1530524.36,190,residential_real_estate,1764968.3,30809.1,6097.19,3479.96,True,False,0.347,77.0,0.0234
L00167,sme,2023-06,1471383.13,215,residential_real_estate,1764968.3,49370.67,9770.56,5576.52,True,False,0.347,77.0,0.0234
L00167,sme,2023-07,1408129.9,240,residential_real_estate,1764968.3,52803.34,10449.89,5964.25,True,False,0.347,77.0,0.0234
L00167,sme,2023-08,1338804.89,265,residential_real_estate,1764968.3,57872.02,11452.99,6536.77,True,False,0.347,77.0,0.0234
L00167,sme,2023-09,1283765.87,290,residential_real_estate,1764968.3,45946.17,9092.84,5189.72,True,False,0.347,77.0,0.0234
L00167,sme,2023-10,1240325.04,315,residential_real_estate,1764968.3,36264.1,7176.74,4096.11,True,False,0.347,77.0,0.0234
L00167,sme,2023-11,1166003.87,340,residential_real_estate,1764968.3,62042.78,12278.4,7007.87,True,False,0.347,77.0,0.0234
L00167,sme,2023-12,1120340.59,365,residential_real_estate,1764968.3,38119.37,7543.9,4305.67,True,False,0.347,77.0,0.0234
L00167,sme,2024-01,1085172.9,390,residential_real_estate,1764968.3,29357.73,5809.96,3316.02,True,False,0.347,77.0,0.0234
L00167,sme,2024-02,1037024.25,415,residential_real_estate,1764968.3,40194.15,7954.51,4540.02,True,False,0.347,77.0,0.0234
L00167,sme,2024-03,985019.09,440,residential_real_estate,1764968.3,43413.52,8591.63,4903.65,True,False,0.347,77.0,0.0234
L00167,sme,2024-04,948789.91,465,residential_real_estate,1764968.3,30243.86,5985.32,3416.11,True,False,0.347,77.0,0.0234
L00167,sme,2024-05,894117.66,490,residential_real_estate,1764968.3,45640.0,9032.25,5155.14,True,False,0.347,77.0,0.0234
L00167,sme,2024-06,827332.61,515,residential_real_estate,1764968.3,55751.67,11033.37,6297.27,True,False,0.347,77.0,0.0234
L00167,sme,2024-07,779692.31,540,residential_real_estate,1764968.3,39769.78,7870.52,4492.08,True,False,0.347,77.0,0.0234
L00167,sme,2024-08,706667.29,540,residential_real_estate,1764968.3,60960.76,12064.26,6885.65,True,False,0.347,77.0,0.0234
L00167,sme,2024-09,634932.44,540,residential_real_estate,1764968.3,59883.73,11851.12,6764.0,True,False,0.347,77.0,0.0234
L00167,sme,2024-10,591077.39,540,residential_real_estate,1764968.3,36609.87,7245.17,4135.16,True,False,0.347,77.0,0.0234
L00167,sme,2024-11,517833.01,540,residential_real_estate,1764968.3,61143.88,12100.5,6906.33,True,False,0.347,77.0,0.0234
L00167,sme,2024-12,469354.4,540,residential_real_estate,1764968.3,40469.59,8009.02,4571.13,True,False,0.347,77.0,0.0234
L00167,sme,2025-01,430400.22,540,residential_real_estate,1764968.3,32518.66,6435.51,3673.05,True,False,0.347,77.0,0.0234
L00167,sme,2025-02,380479.28,540,residential_real_estate,1764968.3,41673.64,8247.3,4707.13,True,False,0.347,77.0,0.0234
L00167,sme,2025-03,327811.69,540,residential_real_estate,1764968.3,43966.53,8701.07,4966.11,True,False,0.347,77.0,0.0234
L00167,sme,2025-04,0.0,540,residential_real_estate,1764968.3,31992.05,6331.29,3613.57,True,False,0.347,77.0,0.0234
L00168,sme,2018-08,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2018-09,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2018-10,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2018-11,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2018-12,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2019-01,1754937.4,0,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2019-02,1754937.4,30,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2019-03,1754937.4,60,none,0.0,0.0,0.0,0.0,False,False,0.609,67.8,0.0258
L00168,sme,2019-04,1744047.95,90,none,0.0,0.0,10889.45,6189.86,True,False,0.609,67.8,0.0258
L00168,sme,2019-05,1731824.36,115,none,0.0,0.0,12223.6,6948.23,True,False,0.609,67.8,0.0258
L00168,sme,2019-06,1722191.78,140,none,0.0,0.0,9632.57,5475.42,True,False,0.609,67.8,0.0258
L00168,sme,2019-07,1711859.45,165,none,0.0,0.0,10332.33,5873.19,True,False,0.609,67.8,0.0258
L00168,sme,2019-08,1703672.12,190,none,0.0,0.0,8187.33,4653.91,True,False,0.609,67.8,0.0258
L00168,sme,2019-09,1696373.17,215,none,0.0,0.0,7298.95,4148.92,True,False,0.609,67.8,0.0258
L00168,sme,2019-10,1685018.91,240,none,0.0,0.0,11354.27,6454.08,True,False,0.609,67.8,0.0258
L00168,sme,2019-11,1678654.11,265,none,0.0,0.0,6364.8,3617.93,True,False,0.609,67.8,0.0258
L00168,sme,2019-12,1667515.82,290,none,0.0,0.0,11138.29,6331.31,True,False,0.609,67.8,0.0258
L00168,sme,2020-01,1653949.8,315,none,0.0,0.0,13566.02,7711.3,True,False,0.609,67.8,0.0258
L00168,sme,2020-02,1640636.39,340,none,0.0,0.0,13313.41,7567.71,True,False,0.609,67.8,0.0258
L00168,sme,2020-03,1626913.13,365,none,0.0,0.0,13723.26,7800.68,True,False,0.609,67.8,0.0258
L00168,sme,2020-04,1614148.26,390,none,0.0,0.0,12764.87,7255.91,True,False,0.609,67.8,0.0258
L00168,sme,2020-05,1601665.39,415,none,0.0,0.0,12482.87,7095.61,True,False,0.609,67.8,0.0258
L00168,sme,2020-06,1588610.56,440,none,0.0,0.0,13054.83,7420.73,True,False,0.609,67.8,0.0258
L00168,sme,2020-07,1582114.77,465,none,0.0,0.0,6495.79,3692.39,True,False,0.609,67.8,0.0258
L00168,sme,2020-08,1574211.61,490,none,0.0,0.0,7903.15,4492.37,True,False,0.609,67.8,0.0258
L00168,sme,2020-09,0.0,515,none,0.0,0.0,0.0,0.0,True,False,0.609,67.8,0.0258
L00169,sme,2022-09,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2022-10,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2022-11,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2022-12,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-01,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-02,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-03,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-04,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-05,353920.37,30,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-06,353920.37,60,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-07,353920.37,120,residential_real_estate,326937.56,0.0,0.0,0.0,True,False,0.7768,75.4,0.0281
L00169,sme,2023-08,353920.37,80,residential_real_estate,326937.56,0.0,0.0,3741.17,True,False,0.7768,75.4,0.0281
L00169,sme,2023-09,353920.37,40,residential_real_estate,326937.56,0.0,0.0,0.0,True,False,0.7768,75.4,0.0281
L00169,sme,2023-10,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-11,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00169,sme,2023-12,353920.37,0,residential_real_estate,326937.56,0.0,0.0,0.0,False,False,0.7768,75.4,0.0281
L00170,sme,2017-07,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2017-08,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2017-09,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2017-10,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2017-11,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2017-12,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-01,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-02,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-03,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-04,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-05,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-06,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-07,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-08,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-09,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-10,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-11,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2018-12,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-01,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-02,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-03,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-04,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-05,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-06,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-07,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-08,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-09,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-10,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-11,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2019-12,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-01,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-02,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-03,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-04,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-05,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-06,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-07,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-08,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-09,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-10,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-11,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2020-12,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-01,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-02,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-03,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-04,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-05,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-06,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-07,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-08,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
L00170,sme,2021-09,1870763.18,0,none,0.0,0.0,0.0,0.0,False,False,0.5783,115.8,0.0194
